listid,participant,verb,subject,consequent,valence,question,response,task,scenario
1,3,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.83,norming,pharmacist-notify
1,32,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.84,norming,pharmacist-notify
1,75,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.86,norming,pharmacist-notify
1,6,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.92,norming,pharmacist-notify
1,39,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,72,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,24,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.76,norming,pharmacist-notify
1,4,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,28,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,22,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,5,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.92,norming,pharmacist-notify
1,57,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.9,norming,pharmacist-notify
1,9,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.98,norming,pharmacist-notify
1,13,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,73,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,92,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,97,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.99999,norming,pharmacist-notify
1,10,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.51,norming,pharmacist-notify
1,48,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.55,norming,pharmacist-notify
1,41,notify,pharmacist,want,positive,What proportion of pharmacists generally want new pills to sell well?,0.91,norming,pharmacist-notify
1,46,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.91,norming,soldier-fear
1,56,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,70,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.8,norming,soldier-fear
1,42,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.9,norming,soldier-fear
1,86,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,3,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.9,norming,soldier-fear
1,32,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.95,norming,soldier-fear
1,75,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.52,norming,soldier-fear
1,6,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.62,norming,soldier-fear
1,39,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,72,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,24,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.74,norming,soldier-fear
1,4,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,28,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,22,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.76,norming,soldier-fear
1,5,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.98,norming,soldier-fear
1,57,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.9,norming,soldier-fear
1,9,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,13,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.9,norming,soldier-fear
1,73,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,92,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,97,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,10,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99,norming,soldier-fear
1,48,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.99999,norming,soldier-fear
1,41,fear,soldier,want,positive,What proportion of soldiers generally want reinforcements to arrive for their battalions?,0.1,norming,soldier-fear
3,0,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.99999,norming,jeweler-remember
3,17,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.96,norming,jeweler-remember
3,43,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.84,norming,jeweler-remember
3,87,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.99999,norming,jeweler-remember
3,14,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.99999,norming,jeweler-remember
3,11,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.92,norming,jeweler-remember
3,99,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.99999,norming,jeweler-remember
3,55,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.73,norming,jeweler-remember
3,81,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.83,norming,jeweler-remember
3,77,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.99999,norming,jeweler-remember
3,54,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.78,norming,jeweler-remember
3,53,remember,jeweler,want,positive,What proportion of jewelers generally want their clients to commission expensive pieces?,0.97,norming,jeweler-remember
