listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
7,415,love,chef,subject,believe,negative,past,negative,The chef didn't love that her restaurant had been rated poorly.How likely is it that the chef believed that her restaurant had been rated poorly?,intransitive,0.58,contentful,chef-love
7,347,love,chef,subject,believe,negative,past,negative,The chef didn't love that her restaurant had been rated poorly.How likely is it that the chef believed that her restaurant had been rated poorly?,intransitive,0.99999,contentful,chef-love
7,155,love,chef,subject,believe,negative,past,negative,The chef didn't love that her restaurant had been rated poorly.How likely is it that the chef believed that her restaurant had been rated poorly?,intransitive,0.65,contentful,chef-love
7,117,love,chef,subject,believe,negative,past,negative,The chef didn't love that her restaurant had been rated poorly.How likely is it that the chef believed that her restaurant had been rated poorly?,intransitive,0.77,contentful,chef-love
13,296,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.99999,contentful,uncle-apologize
13,219,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.5,contentful,uncle-apologize
13,161,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.91,contentful,uncle-apologize
13,390,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.77,contentful,uncle-apologize
13,205,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.62,contentful,uncle-apologize
13,234,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.5,contentful,uncle-apologize
13,220,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.89,contentful,uncle-apologize
13,314,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.98,contentful,uncle-apologize
13,371,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.99999,contentful,uncle-apologize
13,306,apologize,uncle,object,believe,positive,future,negative,The uncle apologized to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.63,contentful,uncle-apologize
17,106,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.09,contentful,uncle-apologize
17,402,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.59,contentful,uncle-apologize
17,175,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.43,contentful,uncle-apologize
17,320,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.62,contentful,uncle-apologize
17,363,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.51,contentful,uncle-apologize
17,326,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.39,contentful,uncle-apologize
17,305,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.08,contentful,uncle-apologize
17,354,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.39,contentful,uncle-apologize
17,207,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.73,contentful,uncle-apologize
17,304,apologize,uncle,object,believe,negative,future,negative,The uncle didn't apologize to his niece that her birthday card would get lost in the mail.How likely is it that his niece believed that her birthday card would get lost in the mail?,transitive,0.45,contentful,uncle-apologize
