listid,participant,verb,subject,consequent,valence,question,response,task,scenario
1,92,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,97,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,10,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.78,norming,pilot-mislead
1,48,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.99999,norming,pilot-mislead
1,41,mislead,pilot,believe,positive,What proportion of pilots generally believe that planes will be cleared for take-off?,0.89,norming,pilot-mislead
1,46,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.14,norming,landlord-hope
1,56,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.1,norming,landlord-hope
1,70,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.4,norming,landlord-hope
1,42,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.15,norming,landlord-hope
1,86,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.31,norming,landlord-hope
1,3,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.18,norming,landlord-hope
1,32,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.26,norming,landlord-hope
1,75,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.2,norming,landlord-hope
1,6,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.15,norming,landlord-hope
1,39,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.2,norming,landlord-hope
1,72,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,1e-05,norming,landlord-hope
1,24,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.63,norming,landlord-hope
1,4,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.03,norming,landlord-hope
1,28,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.52,norming,landlord-hope
1,22,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.82,norming,landlord-hope
1,5,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.23,norming,landlord-hope
1,57,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.05,norming,landlord-hope
1,9,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.09,norming,landlord-hope
1,13,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.33,norming,landlord-hope
1,73,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,1e-05,norming,landlord-hope
1,92,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.05,norming,landlord-hope
1,97,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.08,norming,landlord-hope
1,10,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.18,norming,landlord-hope
1,48,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.56,norming,landlord-hope
1,41,hope,landlord,believe,negative,What proportion of landlords generally believe that tenants will trash the place?,0.07,norming,landlord-hope
3,0,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.62,norming,pharmacist-notify
3,17,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.62,norming,pharmacist-notify
3,43,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.67,norming,pharmacist-notify
3,87,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.5,norming,pharmacist-notify
3,14,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.71,norming,pharmacist-notify
3,11,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.94,norming,pharmacist-notify
3,99,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.99999,norming,pharmacist-notify
3,55,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.69,norming,pharmacist-notify
3,81,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.65,norming,pharmacist-notify
3,77,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.6,norming,pharmacist-notify
3,54,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.77,norming,pharmacist-notify
3,53,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.5,norming,pharmacist-notify
3,60,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.6,norming,pharmacist-notify
3,79,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.84,norming,pharmacist-notify
3,58,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.52,norming,pharmacist-notify
3,8,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.99999,norming,pharmacist-notify
3,91,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.67,norming,pharmacist-notify
3,40,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.61,norming,pharmacist-notify
3,67,notify,pharmacist,believe,positive,What proportion of pharmacists generally believe that new pills will sell well?,0.59,norming,pharmacist-notify
